FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 174, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 175, 63, SBFE, QIHBBdddfffff, TimeUS,TOW,WN,Mode,Err,Lat,Lng,Height,Undul,Vn,Ve,Vu,COG
FMT, 153, 23, ESC1, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 154, 23, ESC2, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 155, 23, ESC3, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 156, 23, ESC4, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 157, 23, ESC5, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 158, 23, ESC6, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 159, 23, ESC7, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 160, 23, ESC8, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 169, 34, MAG2, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 170, 34, MAG3, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 176, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 178, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 179, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 180, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 183, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 186, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 187, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 188, 56, DSTL, QBfLLeccfeffff, TimeUS,Stg,THdg,Lat,Lng,Alt,XT,Travel,L1I,Loiter,Des,P,I,D
FMT, 161, 38, BAR2, QffcfIffB, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
FMT, 199, 38, BAR3, QffcfIffB, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
FMT, 189, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 190, 47, IMT, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 191, 47, IMT2, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 192, 47, IMT3, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 224, 31, ISBH, QHBBHHQf, TimeUS,N,type,instance,mul,smp_cnt,SampleUS,smp_rate
FMT, 225, 207, ISBD, QHHaaa, TimeUS,N,seqno,x,y,z
FMT, 193, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 222, 34, DSF, QIBHIIII, TimeUS,Dp,IErr,Blk,Bytes,FMn,FMx,FAv
FMT, 194, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 213, 47, GMB1, Iffffffffff, TimeMS,dt,dax,day,daz,dvx,dvy,dvz,jx,jy,jz
FMT, 214, 44, GMB2, IBfffffffff, TimeMS,es,ex,ey,ez,rx,ry,rz,tx,ty,tz
FMT, 215, 13, GMB3, Ihhh, TimeMS,rl_torque_cmd,el_torque_cmd,az_torque_cmd
FMT, 216, 59, RATE, Qffffffffffff, TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
FMT, 217, 23, RALY, QBBLLh, TimeUS,Tot,Seq,Lat,Lng,Alt
FMT, 218, 43, VISO, Qffffffff, TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf
FMT, 204, 23, SBPH, QIII, TimeUS,CrcError,LastInject,IARhyp
FMT, 209, 67, SBRH, QQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6
FMT, 210, 123, SBRM, QQQQQQQQQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6,7,8,9,10,11,12,13
FMT, 211, 23, SBRE, QHIiBB, TimeUS,GWk,GMS,ns_residual,level,quality
FMT, 2, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 29, CTUN, Qcccchhhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,ThrDem,Aspd
FMT, 1, 45, NTUN, QfcccfffLLi, TimeUS,WpDist,TBrg,NavBrg,AltErr,XT,XTi,ArspdErr,TLat,TLng,TAlt
FMT, 6, 24, SONR, QffBf, TimeUS,Dist,Volt,Cnt,Corr
FMT, 7, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 145, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 8, 22, STAT, QBfBBBBBB, TimeUS,isFlying,isFlyProb,Armed,Safety,Crash,Still,Stage,Hit
FMT, 10, 51, QTUN, Qffffhhfffff, TimeUS,AngBst,ThrOut,DAlt,Alt,DCRt,CRt,DVx,DVy,DAx,DAy,TMix
FMT, 219, 19, AOA, Qff, TimeUS,AOA,SSA
FMT, 9, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 14, 35, PIQR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 15, 35, PIQP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 16, 35, PIQY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 17, 35, PIQA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 18, 21, AETR, Qhhhhh, TimeUS,Ail,Elev,Thr,Rudd,Flap
UNIT, 420483, 45, 
UNIT, 420499, 63, UNKNOWN
UNIT, 420515, 65, A
UNIT, 420532, 100, deg
UNIT, 420550, 98, B
UNIT, 420567, 107, deg/s
UNIT, 420583, 68, deglatitude
UNIT, 420600, 101, deg/s/s
UNIT, 420616, 69, rad/s
UNIT, 420633, 71, Gauss
UNIT, 420649, 104, degheading
UNIT, 420675, 105, A.s
UNIT, 420691, 74, W.s
UNIT, 420736, 76, rad/s/s
UNIT, 420753, 109, m
UNIT, 420769, 110, m/s
UNIT, 420785, 111, m/s/s
UNIT, 420802, 79, degC
UNIT, 420818, 37, %
UNIT, 420859, 83, satellites
UNIT, 420875, 115, s
UNIT, 420891, 113, rpm
UNIT, 420920, 114, rad
UNIT, 420936, 85, deglongitude
UNIT, 420953, 117, ppm
UNIT, 420969, 85, us
UNIT, 420995, 118, V
UNIT, 421011, 80, Pa
UNIT, 421027, 119, Ohm
UNIT, 421044, 122, Hz
MULT, 421060, 45, 0
MULT, 421073, 63, 1
MULT, 421087, 50, 100
MULT, 421105, 49, 10
MULT, 421119, 48, 1
MULT, 421132, 65, 0.100000001490116
MULT, 421146, 66, 0.00999999977648258
MULT, 421159, 67, 0.00100000004749745
MULT, 421173, 68, 9.99999974737875E-05
MULT, 421186, 69, 9.99999974737875E-06
MULT, 421200, 70, 9.99999997475243E-07
MULT, 421213, 71, 1.0000000116861E-07
MULT, 421248, 33, 3.59999990463257
MULT, 421261, 47, 3600
FMTU, 421275, 128, -b---, -----
FMTU, 421300, 202, s--, F--
FMTU, 421316, 201, s---, F---
FMTU, 421331, 203, s--, F--
FMTU, 421346, 129, s--, F--
FMTU, 421362, 130, s---SmDUmnhn-, F---0BGGB000-
FMTU, 421377, 131, s---SmDUmnhn-, F---0BGGB000-
FMTU, 421393, 132, s---SmDUmnhn-, F---0BGGB000-
FMTU, 421409, 195, smmmn-ss, FBBBB-CF
FMTU, 421424, 196, smmmn-ss, FBBBB-CF
FMTU, 421440, 197, smmmn-ss, FBBBB-CF
FMTU, 421455, 133, sEEEooo--O--zz, F000000-----00
FMTU, 421471, 134, s-, F-
FMTU, 421486, 135, sUUUUUUUUUUUUUU, F--------------
FMTU, 421501, 136, sUUUUUUUUUUUUUU, F--------------
FMTU, 421517, 137, s-, F-
FMTU, 421532, 139, smPOnsmO-, F00B0C?0-
FMTU, 421548, 140, svv--, F00--
FMTU, 421563, 143, s-------DUm-, F-------GG0-
FMTU, 421578, 144, s-------, F-------
FMTU, 421603, 146, s--DUmmmddd, F--GGBBBBBB
FMTU, 421619, 212, s--DUmmmddd, F--GGBBBBBB
FMTU, 421635, 162, snPOPP---, F00B00---
FMTU, 421650, 226, snPOPP---, F00B00---
FMTU, 421668, 164, svvA?JOw, F000?/?0
FMTU, 421683, 165, svvA?JOw, F000?/?0
FMTU, 421699, 166, svvvvvvvvvvv, F00000000000
FMTU, 421715, 167, svvvvvvvvvvv, F00000000000
FMTU, 421759, 163, sddddhhdh, FBBBBBBBB
FMTU, 421774, 168, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 421790, 171, s---, F---
FMTU, 421805, 198, sm--m--, FB--B--
FMTU, 421821, 200, s--------------, C--------------
FMTU, 421836, 220, s--mmmmmmm, F--BBBBBBB
FMTU, 421870, 221, s-mmmmmmmmmhm, F-BBBBBBBBB00
FMTU, 421886, 227, s---b%, F---0A
FMTU, 421925, 223, s----mmm, F----000
FMTU, 421940, 138, sEEEooo--O--zz, F000000-----00
FMTU, 421956, 147, sEEEooo--O--zz, F000000-----00
FMTU, 421972, 141, sddhmDU????, FBBB0GG????
FMTU, 421988, 182, sDUmmm, FGG000
FMTU, 422003, 142, sddhmDU????, FBBB0GG????
FMTU, 422019, 64, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 422034, 65, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 422050, 66, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 422066, 67, s------??-----, F------??-----
FMTU, 422081, 68, s----m???mrnm, F----BBBBB000
FMTU, 422097, 69, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 422112, 70, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 422128, 71, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 422143, 72, s-----???-----, F-----???-----
FMTU, 422159, 73, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 422174, 74, s????, F????
FMTU, 422190, 75, s????, F????
FMTU, 422215, 76, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 422235, 77, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 422272, 78, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 422288, 79, s------??-----, F------??-----
FMTU, 422303, 80, s----m???mrnm, F----BBBBB000
FMTU, 422319, 81, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 422334, 82, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 422350, 83, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 422365, 84, s-----???-----, F-----???-----
FMTU, 422381, 85, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 422396, 86, s????, F????
FMTU, 422411, 87, s????, F????
FMTU, 422427, 88, s------, F------
FMTU, 422442, 89, s------------, F------------
FMTU, 422458, 90, s------------, F------------
FMTU, 422473, 148, s-DU-mm--, F-GG-00--
FMTU, 422488, 149, s------, F------
FMTU, 422504, 150, s-----, F-----
FMTU, 422529, 151, s------, F------
FMTU, 422544, 152, s-----, F-----
FMTU, 422560, 172, s--S-------, F--0-------
FMTU, 422575, 173, s-----, F-----
FMTU, 422591, 174, s------------, F------------
FMTU, 422606, 175, s----DUm-nnnh, F----000-0000
FMTU, 422622, 153, sqvAO-, FBBBB-
FMTU, 422637, 154, sqvAO-, FBBBB-
FMTU, 422652, 155, sqvAO-, FBBBB-
FMTU, 422668, 156, sqvAO-, FBBBB-
FMTU, 422683, 157, sqvAO-, FBBBB-
FMTU, 422698, 158, sqvAO-, FBBBB-
FMTU, 422714, 159, sqvAO-, FBBBB-
FMTU, 422729, 160, sqvAO-, FBBBB-
FMTU, 422744, 169, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 422791, 170, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 422806, 176, ssnnn, FF000
FMTU, 422831, 177, ssnnn, FF000
FMTU, 422846, 178, ssnnn, FF000
FMTU, 422862, 179, ssEEE, FF000
FMTU, 422890, 180, ssEEE, FF000
FMTU, 422906, 181, ssEEE, FF000
FMTU, 422941, 183, s------, F------
FMTU, 422956, 184, s------, F------
FMTU, 422971, 185, s------, F------
FMTU, 423001, 186, s------, F------
FMTU, 423016, 187, s------, F------
FMTU, 423032, 188, s??DUm--------, F??000--------
FMTU, 423047, 161, smPOnsmO-, F00B0C?0-
FMTU, 423063, 199, smPOnsmO-, F00B0C?0-
FMTU, 423078, 189, s------, F------
FMTU, 423094, 190, ssssrrrnnn, FF00000000
FMTU, 423109, 191, ssssrrrnnn, FF00000000
FMTU, 423134, 192, ssssrrrnnn, FF00000000
FMTU, 423150, 224, s-----sz, F-----F-
FMTU, 423165, 225, s--ooo, F--???
FMTU, 423181, 193, s-DUm, F-GGB
MSG, 475807, Airspeed[0] init failed
MSG, 480098, Ground start
MSG, 480129, Beginning INS calibration. Do not move plane
PARM, 2773918, INS_GYROFFS_X, 0.00165053
PARM, 2773931, INS_GYROFFS_Y, 0.006679359
PARM, 2773944, INS_GYROFFS_Z, 0.004762435
PARM, 2774133, INS_GYR_ID, 2163210
PARM, 2774319, INS_GYR2OFFS_X, 0.005247842
PARM, 2774332, INS_GYR2OFFS_Y, -0.01196749
PARM, 2774345, INS_GYR2OFFS_Z, -0.003766966
PARM, 2774533, INS_GYR2_ID, 2360330
PARM, 2774725, INS_GYR3OFFS_X, 0
PARM, 2774738, INS_GYR3OFFS_Y, 0
PARM, 2774750, INS_GYR3OFFS_Z, 0
PARM, 2774946, INS_GYR3_ID, 0
MSG, 2775003, Calibrating barometer
PARM, 2775095, GND_ALT_OFFSET, 0
BARO, 2775128, 1.610568, 99239.26, 36.98, 0, 2775, 0, 0, 1
BARO, 2885822, 1.26491, 99243.53, 37.08, 0, 2885, 0, 0, 1
BARO, 2996486, 1.052004, 99246.19, 37.08, 0, 2996, 0, 0, 1
BARO, 3107407, 1.522901, 99240.34, 37.08, 0, 3107, 0, 0, 1
BARO, 3218095, 1.437739, 99241.4, 37.09, 0, 3218, 0, 0, 1
BARO, 3328822, 1.192271, 99244.43, 37.11, 0.2352696, 3328, 0, 0, 1
BARO, 3439553, 1.252386, 99243.67, 37.12, 0.3598545, 3439, 0, 0, 1
BARO, 3550178, 1.322519, 99242.82, 37.12, -0.2251118, 3550, 0, 0, 1
BARO, 3660964, 1.272424, 99243.44, 37.13, -0.4260167, 3660, 0, 0, 1
BARO, 3771622, 1.004413, 99246.77, 37.15, -0.1500732, 3771, 0, 0, 1
BARO, 3882339, 1.352576, 99242.45, 37.14, -0.2077425, 3882, 0, 0, 1
BARO, 3982864, 1.520396, 99240.37, 37.15, -0.2426556, 3982, 0, 0, 1
BARO, 4083646, 1.132157, 99245.19, 37.16, 0.3068471, 4083, 0, 0, 1
BARO, 4184171, 1.014432, 99246.63, 37.17, 0.5072781, 4184, 0, 0, 1
BARO, 4284614, 1.079556, 99245.84, 37.18, -0.3885159, 4284, 0, 0, 1
PARM, 4385291, GND_ABS_PRESS, 99244.09
MSG, 4385315, Barometer calibration complete
MSG, 4385344, Airspeed calibration started
MSG, 4385376, Ground start complete
MODE, 4385518, 0, 0, 0
IMU, 4426327, 0.008795686, 0.001337989, -0.0004429119, -0.4296807, 0.3532501, -9.831592, 0, 0, 43.68045, 1, 1, 7992, 3996
IMU2, 4426327, 0.008926261, 0.000860748, -0.0007763295, 0.01724173, 0.03220468, -9.136283, 0, 0, 40.6381, 1, 1, 8001, 4000
DSF, 4427741, 1, 0, 328, 21109, 1019, 16294, 7863
FMTU, 4427754, 222, s---b---, F---0---
FMTU, 4427770, 194, sqq, F00
FMTU, 4427785, 213, ssrrrEEELLL, CC000000000
FMTU, 4427801, 214, s-rrrEEELLL, C-000000000
FMTU, 4427817, 215, s???, C???
FMTU, 4427832, 216, skk-kk-kk-oo-, F?????????BB-
FMTU, 4427848, 217, s--DUm, F--GGB
FMTU, 4427863, 218, ssrrrmmm-, FF000000-
FMTU, 4427879, 204, s---, F---
FMTU, 4427920, 209, s--b----, F--0----
FMTU, 4427997, 210, s??????????????, F??????????????
FMTU, 4428013, 211, s?????, F?????
FMTU, 4428028, 2, s--, F--
FMTU, 4428044, 0, sdddd---n, FBBBB---0
FMTU, 4428060, 1, smddmmmnDUm, F0BBB0B0GGB
FMTU, 4428075, 6, smv--, FB0--
FMTU, 4428090, 7, s--, F--
FMTU, 4428106, 145, s---dd-, F---00-
FMTU, 4428121, 8, s--------, F--------
FMTU, 4428213, 10, s--mmnnnnoo-, F--BBBB0000-
FMTU, 4428229, 219, sdd, F00
FMTU, 4428245, 9, s-EEEE, F-0000
FMTU, 4428260, 14, s------, F------
FMTU, 4428276, 15, s------, F------
FMTU, 4428291, 16, s------, F------
FMTU, 4428366, 17, s------, F------
FMTU, 4428382, 18, s-----, F-----
PARM, 4428401, FORMAT_VERSION, 13
PARM, 4428420, SYSID_THISMAV, 1
PARM, 4428440, SYSID_MYGCS, 255
PARM, 4428463, SERIAL0_BAUD, 115
