FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 174, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 175, 63, SBFE, QIHBBdddfffff, TimeUS,TOW,WN,Mode,Err,Lat,Lng,Height,Undul,Vn,Ve,Vu,COG
FMT, 153, 23, ESC1, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 154, 23, ESC2, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 155, 23, ESC3, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 156, 23, ESC4, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 157, 23, ESC5, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 158, 23, ESC6, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 159, 23, ESC7, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 160, 23, ESC8, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 169, 34, MAG2, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 170, 34, MAG3, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 176, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 178, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 179, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 180, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 183, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 186, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 187, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 188, 56, DSTL, QBfLLeccfeffff, TimeUS,Stg,THdg,Lat,Lng,Alt,XT,Travel,L1I,Loiter,Des,P,I,D
FMT, 161, 38, BAR2, QffcfIffB, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
FMT, 199, 38, BAR3, QffcfIffB, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
FMT, 189, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 190, 47, IMT, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 191, 47, IMT2, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 192, 47, IMT3, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 224, 31, ISBH, QHBBHHQf, TimeUS,N,type,instance,mul,smp_cnt,SampleUS,smp_rate
FMT, 225, 207, ISBD, QHHaaa, TimeUS,N,seqno,x,y,z
FMT, 193, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 222, 34, DSF, QIBHIIII, TimeUS,Dp,IErr,Blk,Bytes,FMn,FMx,FAv
FMT, 194, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 213, 47, GMB1, Iffffffffff, TimeMS,dt,dax,day,daz,dvx,dvy,dvz,jx,jy,jz
FMT, 214, 44, GMB2, IBfffffffff, TimeMS,es,ex,ey,ez,rx,ry,rz,tx,ty,tz
FMT, 215, 13, GMB3, Ihhh, TimeMS,rl_torque_cmd,el_torque_cmd,az_torque_cmd
FMT, 216, 59, RATE, Qffffffffffff, TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
FMT, 217, 23, RALY, QBBLLh, TimeUS,Tot,Seq,Lat,Lng,Alt
FMT, 218, 43, VISO, Qffffffff, TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf
FMT, 204, 23, SBPH, QIII, TimeUS,CrcError,LastInject,IARhyp
FMT, 209, 67, SBRH, QQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6
FMT, 210, 123, SBRM, QQQQQQQQQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6,7,8,9,10,11,12,13
FMT, 211, 23, SBRE, QHIiBB, TimeUS,GWk,GMS,ns_residual,level,quality
FMT, 2, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 29, CTUN, Qcccchhhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,ThrDem,Aspd
FMT, 1, 45, NTUN, QfcccfffLLi, TimeUS,WpDist,TBrg,NavBrg,AltErr,XT,XTi,ArspdErr,TLat,TLng,TAlt
FMT, 6, 24, SONR, QffBf, TimeUS,Dist,Volt,Cnt,Corr
FMT, 7, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 145, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 8, 22, STAT, QBfBBBBBB, TimeUS,isFlying,isFlyProb,Armed,Safety,Crash,Still,Stage,Hit
FMT, 10, 51, QTUN, Qffffhhfffff, TimeUS,AngBst,ThrOut,DAlt,Alt,DCRt,CRt,DVx,DVy,DAx,DAy,TMix
FMT, 219, 19, AOA, Qff, TimeUS,AOA,SSA
FMT, 9, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 14, 35, PIQR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 15, 35, PIQP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 16, 35, PIQY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 17, 35, PIQA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 18, 21, AETR, Qhhhhh, TimeUS,Ail,Elev,Thr,Rudd,Flap
UNIT, 424364, 45, 
UNIT, 424380, 63, UNKNOWN
UNIT, 424396, 65, A
UNIT, 424413, 100, deg
UNIT, 424429, 98, B
UNIT, 424445, 107, deg/s
UNIT, 424462, 68, deglatitude
UNIT, 424483, 101, deg/s/s
UNIT, 424500, 69, rad/s
UNIT, 424627, 71, Gauss
UNIT, 424643, 104, degheading
UNIT, 424660, 105, A.s
UNIT, 424676, 74, W.s
UNIT, 424692, 76, rad/s/s
UNIT, 424709, 109, m
UNIT, 424725, 110, m/s
UNIT, 424741, 111, m/s/s
UNIT, 424758, 79, degC
UNIT, 424774, 37, %
UNIT, 424790, 83, satellites
UNIT, 424807, 115, s
UNIT, 424823, 113, rpm
UNIT, 424840, 114, rad
UNIT, 424856, 85, deglongitude
UNIT, 424899, 117, ppm
UNIT, 424915, 85, us
UNIT, 424931, 118, V
UNIT, 425063, 80, Pa
UNIT, 425083, 119, Ohm
UNIT, 425134, 122, Hz
MULT, 425151, 45, 0
MULT, 425164, 63, 1
MULT, 425178, 50, 100
MULT, 425201, 49, 10
MULT, 425215, 48, 1
MULT, 425229, 65, 0.100000001490116
MULT, 425243, 66, 0.00999999977648258
MULT, 425357, 67, 0.00100000004749745
MULT, 425370, 68, 9.99999974737875E-05
MULT, 425384, 69, 9.99999974737875E-06
MULT, 425398, 70, 9.99999997475243E-07
MULT, 425412, 71, 1.0000000116861E-07
MULT, 425425, 33, 3.59999990463257
MULT, 425439, 47, 3600
FMTU, 425453, 128, -b---, -----
FMTU, 425468, 202, s--, F--
FMTU, 425484, 201, s---, F---
FMTU, 425509, 203, s--, F--
FMTU, 425525, 129, s--, F--
FMTU, 425540, 130, s---SmDUmnhn-, F---0BGGB000-
FMTU, 425556, 131, s---SmDUmnhn-, F---0BGGB000-
FMTU, 425677, 132, s---SmDUmnhn-, F---0BGGB000-
FMTU, 425693, 195, smmmn-ss, FBBBB-CF
FMTU, 425708, 196, smmmn-ss, FBBBB-CF
FMTU, 425724, 197, smmmn-ss, FBBBB-CF
FMTU, 425739, 133, sEEEooo--O--zz, F000000-----00
FMTU, 425755, 134, s-, F-
FMTU, 425771, 135, sUUUUUUUUUUUUUU, F--------------
FMTU, 425786, 136, sUUUUUUUUUUUUUU, F--------------
FMTU, 425811, 137, s-, F-
MSG, 475142, Airspeed[0] init failed
MSG, 479900, Ground start
MSG, 479940, Beginning INS calibration. Do not move plane
PARM, 2519917, INS_GYROFFS_X, 0.00324499
PARM, 2519930, INS_GYROFFS_Y, 0.005188188
PARM, 2519943, INS_GYROFFS_Z, 0.002966222
PARM, 2520129, INS_GYR_ID, 2163210
PARM, 2520309, INS_GYR2OFFS_X, 0.005253252
PARM, 2520322, INS_GYR2OFFS_Y, -0.01317976
PARM, 2520335, INS_GYR2OFFS_Z, -0.006353012
PARM, 2520514, INS_GYR2_ID, 2360330
PARM, 2520697, INS_GYR3OFFS_X, 0
PARM, 2520710, INS_GYR3OFFS_Y, 0
PARM, 2520723, INS_GYR3OFFS_Z, 0
PARM, 2520905, INS_GYR3_ID, 0
MSG, 2520962, Calibrating barometer
PARM, 2521045, GND_ALT_OFFSET, 0
BARO, 2521078, 0.2680105, 98546.13, 38.55, 0, 2521, 0, 0, 1
BARO, 2631839, 0.1026956, 98548.16, 38.62, 0, 2631, 0, 0, 1
BARO, 2742578, 0.02504771, 98549.12, 38.62, 0, 2742, 0, 0, 1
BARO, 2853270, 0.04258111, 98548.9, 38.63, 0, 2853, 0, 0, 1
BARO, 2964007, 0.02504771, 98549.13, 38.64, 0, 2963, 0, 0, 1
BARO, 3074994, 0.38323, 98544.69, 38.63, -0.3360901, 3074, 0, 0, 1
BARO, 3185679, 0.005009543, 98549.35, 38.64, 0.2423641, 3185, 0, 0, 1
BARO, 3296401, 0.02254294, 98549.13, 38.65, 0.4364709, 3296, 0, 0, 1
BARO, 3407152, 0.04759065, 98548.84, 38.65, -0.04446724, 3407, 0, 0, 1
BARO, 3517820, 0.06011451, 98548.68, 38.66, -0.4773866, 3517, 0, 0, 1
BARO, 3628547, 0.175334, 98547.27, 38.66, -0.2623766, 3628, 0, 0, 1
BARO, 3729081, 0.01252386, 98549.27, 38.67, 0.1392488, 3729, 0, 0, 1
BARO, 3829636, 0.09017177, 98548.32, 38.68, 0.1938581, 3829, 0, 0, 1
BARO, 3930193, 0.007514314, 98549.32, 38.68, -0.02414435, 3930, 0, 0, 1
BARO, 4031166, -0.09518131, 98550.6, 38.68, -0.2389848, 4031, 0, 0, 1
PARM, 4131863, GND_ABS_PRESS, 98548.95
MSG, 4131887, Barometer calibration complete
MSG, 4131916, Airspeed calibration started
MSG, 4131957, Ground start complete
CMD, 4132119, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
MSG, 4132144, Executing nav command ID #0
MODE, 4132164, 10, 10, 0
IMU, 4193225, -0.0002174708, 0.0006066811, 0.0004638917, -0.5147556, -0.1267779, -10.2468, 0, 0, 45.88398, 1, 1, 998, 998
IMU2, 4193225, 0.0007181254, 0.0001517351, 0.0005940833, -0.191832, -0.6709845, -9.194994, 0, 0, 42.00488, 1, 1, 999, 999
DSF, 4194714, 1, 0, 237, 17138, 1015, 16294, 9119
FMTU, 4194728, 139, smPOnsmO-, F00B0C?0-
FMTU, 4194765, 140, svv--, F00--
FMTU, 4194781, 143, s-------DUm-, F-------GG0-
FMTU, 4194796, 144, s-------, F-------
FMTU, 4194812, 146, s--DUmmmddd, F--GGBBBBBB
FMTU, 4194827, 212, s--DUmmmddd, F--GGBBBBBB
FMTU, 4194843, 162, snPOPP---, F00B00---
FMTU, 4194859, 226, snPOPP---, F00B00---
FMTU, 4194874, 164, svvA?JOw, F000?/?0
FMTU, 4194890, 165, svvA?JOw, F000?/?0
FMTU, 4194905, 166, svvvvvvvvvvv, F00000000000
FMTU, 4194921, 167, svvvvvvvvvvv, F00000000000
FMTU, 4194937, 163, sddddhhdh, FBBBBBBBB
FMTU, 4194952, 168, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 4194968, 171, s---, F---
FMTU, 4194983, 198, sm--m--, FB--B--
FMTU, 4194999, 200, s--------------, C--------------
FMTU, 4195014, 220, s--mmmmmmm, F--BBBBBBB
FMTU, 4195029, 221, s-mmmmmmmmmhm, F-BBBBBBBBB00
FMTU, 4195045, 227, s---b%, F---0A
FMTU, 4195061, 223, s----mmm, F----000
FMTU, 4195076, 138, sEEEooo--O--zz, F000000-----00
FMTU, 4195092, 147, sEEEooo--O--zz, F000000-----00
FMTU, 4195108, 141, sddhmDU????, FBBB0GG????
FMTU, 4195123, 182, sDUmmm, FGG000
FMTU, 4195139, 142, sddhmDU????, FBBB0GG????
FMTU, 4195154, 64, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 4195178, 65, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 4195193, 66, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 4195209, 67, s------??-----, F------??-----
FMTU, 4195225, 68, s----m???mrnm, F----BBBBB000
FMTU, 4195241, 69, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 4195256, 70, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 4195272, 71, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 4195287, 72, s-----???-----, F-----???-----
FMTU, 4195362, 73, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 4195431, 74, s????, F????
FMTU, 4195447, 75, s????, F????
FMTU, 4195462, 76, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 4195478, 77, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 4195494, 78, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 4195509, 79, s------??-----, F------??-----
FMTU, 4195549, 80, s----m???mrnm, F----BBBBB000
FMTU, 4195600, 81, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 4195666, 82, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 4195682, 83, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 4195698, 84, s-----???-----, F-----???-----
FMTU, 4195713, 85, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 4195731, 86, s????, F????
FMTU, 4195746, 87, s????, F????
FMTU, 4195784, 88, s------, F------
FMTU, 4195800, 89, s------------, F------------
FMTU, 4195815, 90, s------------, F------------
FMTU, 4195830, 148, s-DU-mm--, F-GG-00--
FMTU, 4195846, 149, s------, F------
FMTU, 4195861, 150, s-----, F-----
FMTU, 4195877, 151, s------, F------
FMTU, 4195893, 152, s-----, F-----
FMTU, 4195908, 172, s--S-------, F--0-------
FMTU, 4195924, 173, s-----, F-----
FMTU, 4195939, 174, s------------, F------------
FMTU, 4195955, 175, s----DUm-nnnh, F----000-0000
FMTU, 4195971, 153, sqvAO-, FBBBB-
FMTU, 4195986, 154, sqvAO-, FBBBB-
FMTU, 4196001, 155, sqvAO-, FBBBB-
FMTU, 4196017, 156, sqvAO-, FBBBB-
FMTU, 4196032, 157, sqvAO-, FBBBB-
FMTU, 4196048, 158, sqvAO-, FBBBB-
FMTU, 4196063, 159, sqvAO-, FBBBB-
FMTU, 4196079, 160, sqvAO-, FBBBB-
FMTU, 4196094, 169, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 4196109, 170, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 4196125, 176, ssnnn, FF000
FMTU, 4196140, 177, ssnnn, FF000
FMTU, 4196156, 178, ssnnn, FF000
FMTU, 4196175, 179, ssEEE, FF000
FMTU, 4196190, 180, ssEEE, FF000
FMTU, 4196206, 181, ssEEE, FF000
FMTU, 4196221, 183, s------, F------
FMTU, 4196237, 184, s------, F------
FMTU, 4196252, 185, s------, F------
FMTU, 4196268, 186, s------, F------
FMTU, 4196283, 187, s------, F------
FMTU, 4196362, 188, s??DUm--------, F??000--------
FMTU, 4196432, 161, smPOnsmO-, F00B0C?0-
FMTU, 4196447, 199, smPOnsmO-, F00B0C?0-
FMTU, 4196463, 189, s------, F------
FMTU, 4196478, 190, ssssrrrnnn, FF00000000
FMTU, 4196494, 191, ssssrrrnnn, FF00000000
FMTU, 4196510, 192, ssssrrrnnn, FF00000000
FMTU, 4196549, 224, s-----sz, F-----F-
FMTU, 4196600, 225, s--ooo, F--???
FMTU, 4196718, 193, s-DUm, F-GGB
FMTU, 4196733, 222, s---b---, F---0---
FMTU, 4196749, 194, sqq, F00
FMTU, 4196764, 213, ssrrrEEELLL, CC000000000
FMTU, 4196810, 214, s-rrrEEELLL, C-000000000
FMTU, 4196825, 215, s???, C???
FMTU, 4196841, 216, skk-kk-kk-oo-, F?????????BB-
FMTU, 4196858, 217, s--DUm, F--GGB
FMTU, 4196874, 218, ssrrrmmm-, FF000000-
FMTU, 4196890, 204, s---, F---
FMTU, 4196905, 209, s--b----, F--0----
FMTU, 4196920, 210, s??????????????, F??????????????
FMTU, 4196936, 211, s?????, F?????
FMTU, 4196952, 2, s--, F--
FMTU, 4196967, 0, sdddd---n, FBBBB---0
FMTU, 4196983, 1, smddmmmnDUm, F0BBB0B0GGB
FMTU, 4196998, 6, smv--, FB0--
FMTU, 4197013, 7, s--, F--
FMTU, 4197029, 145, s---dd-, F---00-
FMTU, 4197044, 8, s--------, F--------
FMTU, 4197060, 10, s--mmnnnnoo-, F--BBBB0000-
FMTU, 4197076, 219, sdd, F00
FMTU, 4197091, 9, s-EEEE, F-0000
FMTU, 4197107, 14, s------, F------
