FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 174, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 175, 63, SBFE, QIHBBdddfffff, TimeUS,TOW,WN,Mode,Err,Lat,Lng,Height,Undul,Vn,Ve,Vu,COG
FMT, 153, 23, ESC1, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 154, 23, ESC2, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 155, 23, ESC3, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 156, 23, ESC4, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 157, 23, ESC5, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 158, 23, ESC6, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 159, 23, ESC7, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 160, 23, ESC8, QeCCcH, TimeUS,RPM,Volt,Curr,Temp,CTot
FMT, 169, 34, MAG2, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 170, 34, MAG3, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 176, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 178, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 179, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 180, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 183, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 186, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 187, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 188, 56, DSTL, QBfLLeccfeffff, TimeUS,Stg,THdg,Lat,Lng,Alt,XT,Travel,L1I,Loiter,Des,P,I,D
FMT, 161, 37, BAR2, QffcfIff, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp
FMT, 199, 37, BAR3, QffcfIff, TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp
FMT, 189, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 190, 47, IMT, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 191, 47, IMT2, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 192, 47, IMT3, Qfffffffff, TimeUS,DelT,DelvT,DelaT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 224, 31, ISBH, QHBBHHQf, TimeUS,N,type,instance,mul,smp_cnt,SampleUS,smp_rate
FMT, 225, 207, ISBD, QHHaaa, TimeUS,N,seqno,x,y,z
FMT, 193, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 222, 34, DSF, QIBHIIII, TimeUS,Dp,IErr,Blk,Bytes,FMn,FMx,FAv
FMT, 194, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 213, 47, GMB1, Iffffffffff, TimeMS,dt,dax,day,daz,dvx,dvy,dvz,jx,jy,jz
FMT, 214, 44, GMB2, IBfffffffff, TimeMS,es,ex,ey,ez,rx,ry,rz,tx,ty,tz
FMT, 215, 13, GMB3, Ihhh, TimeMS,rl_torque_cmd,el_torque_cmd,az_torque_cmd
FMT, 216, 59, RATE, Qffffffffffff, TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
FMT, 217, 23, RALY, QBBLLh, TimeUS,Tot,Seq,Lat,Lng,Alt
FMT, 218, 43, VISO, Qffffffff, TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf
FMT, 204, 23, SBPH, QIII, TimeUS,CrcError,LastInject,IARhyp
FMT, 209, 67, SBRH, QQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6
FMT, 210, 123, SBRM, QQQQQQQQQQQQQQQ, TimeUS,msg_flag,1,2,3,4,5,6,7,8,9,10,11,12,13
FMT, 211, 23, SBRE, QHIiBB, TimeUS,GWk,GMS,ns_residual,level,quality
FMT, 2, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 29, CTUN, Qcccchhhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,ThrDem,Aspd
FMT, 1, 45, NTUN, QfcccfffLLi, TimeUS,WpDist,TBrg,NavBrg,AltErr,XT,XTi,ArspdErr,TLat,TLng,TAlt
FMT, 6, 24, SONR, QffBf, TimeUS,Dist,Volt,Cnt,Corr
FMT, 7, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 145, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 8, 22, STAT, QBfBBBBBB, TimeUS,isFlying,isFlyProb,Armed,Safety,Crash,Still,Stage,Hit
FMT, 10, 51, QTUN, Qffffhhfffff, TimeUS,AngBst,ThrOut,DAlt,Alt,DCRt,CRt,DVx,DVy,DAx,DAy,TMix
FMT, 219, 19, AOA, Qff, TimeUS,AOA,SSA
FMT, 9, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 14, 35, PIQR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 15, 35, PIQP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 16, 35, PIQY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 17, 35, PIQA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 18, 21, AETR, Qhhhhh, TimeUS,Ail,Elev,Thr,Rudd,Flap
UNIT, 338556735, 45, 
UNIT, 338556755, 63, UNKNOWN
UNIT, 338556775, 65, A
UNIT, 338556845, 100, deg
UNIT, 338556864, 98, B
UNIT, 338556884, 107, deg/s
UNIT, 338556904, 68, deglatitude
UNIT, 338556995, 101, deg/s/s
UNIT, 338557014, 69, rad/s
UNIT, 338557041, 71, Gauss
UNIT, 338557061, 104, degheading
UNIT, 338557080, 105, A.s
UNIT, 338557100, 74, W.s
UNIT, 338557120, 76, rad/s/s
UNIT, 338557279, 109, m
UNIT, 338557299, 110, m/s
UNIT, 338557318, 111, m/s/s
UNIT, 338557338, 79, degC
UNIT, 338557358, 37, %
UNIT, 338557377, 83, satellites
UNIT, 338557397, 115, s
UNIT, 338557417, 113, rpm
UNIT, 338557533, 114, rad
UNIT, 338557553, 85, deglongitude
UNIT, 338557573, 117, ppm
UNIT, 338557592, 85, us
UNIT, 338557612, 118, V
UNIT, 338557631, 80, Pa
UNIT, 338557651, 119, Ohm
UNIT, 338557670, 122, Hz
MULT, 338557689, 45, 0
MULT, 338557704, 63, 1
MULT, 338557719, 50, 100
MULT, 338557734, 49, 10
MULT, 338557750, 48, 1
MULT, 338557765, 65, 0.100000001490116
MULT, 338557780, 66, 0.00999999977648258
MULT, 338557795, 67, 0.00100000004749745
MULT, 338557811, 68, 9.99999974737875E-05
MULT, 338557826, 69, 9.99999974737875E-06
MULT, 338557892, 70, 9.99999997475243E-07
MULT, 338557907, 71, 1.0000000116861E-07
MULT, 338557995, 33, 3.59999990463257
MULT, 338558010, 47, 3600
FMTU, 338558033, 128, -b---, -----
FMTU, 338558051, 202, s--, F--
FMTU, 338558069, 201, s---, F---
FMTU, 338558087, 203, s--, F--
FMTU, 338558105, 129, s--, F--
FMTU, 338558122, 130, s---SmDUmnhn-, F---0BGGB000-
FMTU, 338558141, 131, s---SmDUmnhn-, F---0BGGB000-
FMTU, 338558321, 132, s---SmDUmnhn-, F---0BGGB000-
FMTU, 338558339, 195, smmmn-ss, FBBBB-CF
FMTU, 338558357, 196, smmmn-ss, FBBBB-CF
FMTU, 338558375, 197, smmmn-ss, FBBBB-CF
FMTU, 338558393, 133, sEEEooo--O--zz, F000000-----00
FMTU, 338558411, 134, s-, F-
FMTU, 338558429, 135, sUUUUUUUUUUUUUU, F--------------
FMTU, 338558447, 136, sUUUUUUUUUUUUUU, F--------------
FMTU, 338558465, 137, s-, F-
FMT, 254, 47, NKT1, QIffffffff, TimeUS,Cnt,IMUMin,IMUMax,EKFMin,EKFMax,AngMin,AngMax,VMin,VMax
FMTU, 338563065, 254, s?????????, F?????????
FMT, 253, 47, NKT2, QIffffffff, TimeUS,Cnt,IMUMin,IMUMax,EKFMin,EKFMax,AngMin,AngMax,VMin,VMax
FMTU, 338563357, 253, s?????????, F?????????
IMU, 338579999, -0.015914, -0.02086249, 0.07750596, -1.780695, -1.840481, -8.596485, 0, 0, 51.33521, 1, 1, 7978, 3989
IMU2, 338579999, -0.02438851, -0.02059401, 0.07732588, -1.844432, -1.73022, -8.754516, 0, 0, 49.53824, 1, 1, 8000, 4000
FMTU, 338580792, 139, smPOnsmO, F00B0C?0
FMTU, 338580810, 140, svv--, F00--
FMTU, 338580828, 143, s-------DUm-, F-------GG0-
FMTU, 338580846, 144, s-------, F-------
FMTU, 338580864, 146, s--DUmmmddd, F--GGBBBBBB
FMTU, 338580979, 212, s--DUmmmddd, F--GGBBBBBB
FMTU, 338580997, 162, snPOPP---, F00B00---
FMTU, 338581015, 226, snPOPP---, F00B00---
FMTU, 338581040, 164, svvA?JOw, F000?/?0
FMTU, 338581058, 165, svvA?JOw, F000?/?0
FMTU, 338581076, 166, svvvvvvvvvvv, F00000000000
FMTU, 338581094, 167, svvvvvvvvvvv, F00000000000
FMTU, 338581112, 163, sddddhhdh, FBBBBBBBB
FMTU, 338581130, 168, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 338581148, 171, s---, F---
FMTU, 338581217, 198, sm--m--, FB--B--
FMTU, 338581235, 200, s--------------, C--------------
FMTU, 338581253, 220, s--mmmmmmm, F--BBBBBBB
FMTU, 338581274, 221, s-mmmmmmmmmhm, F-BBBBBBBBB00
FMTU, 338581292, 227, s---b%, F---0A
FMTU, 338581310, 223, s----mmm, F----000
FMTU, 338581328, 138, sEEEooo--O--zz, F000000-----00
FMTU, 338581346, 147, sEEEooo--O--zz, F000000-----00
FMTU, 338581435, 141, sddhmDU????, FBBB0GG????
FMTU, 338581453, 182, sDUmmm, FGG000
FMTU, 338581471, 142, sddhmDU????, FBBB0GG????
FMTU, 338581489, 64, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 338581507, 65, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 338581525, 66, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 338581543, 67, s------??-----, F------??-----
FMTU, 338581562, 68, s----m???mrnm, F----BBBBB000
FMTU, 338581580, 69, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 338581733, 70, s----nnGGGGGG-, F----BBCCCCCC-
FMTU, 338581751, 71, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 338581770, 72, s-----???-----, F-----???-----
FMTU, 338581788, 73, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 338581806, 74, s????, F????
FMTU, 338581824, 75, s????, F????
FMTU, 338581842, 76, sddhnnnnmmmkkkm, FBBB0000000BBBB
FMTU, 338581860, 77, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 338581977, 78, snnnmmmGGG??, FBBBBBBCCCBB
FMTU, 338581995, 79, s------??-----, F------??-----
FMTU, 338582013, 80, s----m???mrnm, F----BBBBB000
FMTU, 338582039, 81, sddhnnn-mmmkkkm, FBBB000-000BBBB
FMTU, 338582057, 82, s---nnGGGGGG-, F---BBCCCCCC-
FMTU, 338582075, 83, snnnmmmGGGd?, FBBBBBBCCCBB
FMTU, 338582093, 84, s-----???-----, F-----???-----
FMTU, 338582111, 85, s-m---mmmmmmmm, F-B---BBBBBBBB
FMTU, 338582130, 86, s????, F????
FMTU, 338582147, 87, s????, F????
FMTU, 338582165, 88, s------, F------
FMTU, 338582183, 89, s------------, F------------
FMTU, 338582201, 90, s------------, F------------
FMTU, 338582293, 148, s-DU-mm--, F-GG-00--
FMTU, 338582310, 149, s------, F------
FMTU, 338582328, 150, s-----, F-----
FMTU, 338582346, 151, s------, F------
FMTU, 338582435, 152, s-----, F-----
FMTU, 338582453, 172, s--S-------, F--0-------
FMTU, 338582471, 173, s-----, F-----
FMTU, 338582489, 174, s------------, F------------
FMTU, 338582507, 175, s----DUm-nnnh, F----000-0000
FMTU, 338582525, 153, sqvAO-, FBBBB-
FMTU, 338582543, 154, sqvAO-, FBBBB-
FMTU, 338582561, 155, sqvAO-, FBBBB-
FMTU, 338582579, 156, sqvAO-, FBBBB-
FMTU, 338582733, 157, sqvAO-, FBBBB-
FMTU, 338582751, 158, sqvAO-, FBBBB-
FMTU, 338582769, 159, sqvAO-, FBBBB-
FMTU, 338582787, 160, sqvAO-, FBBBB-
FMTU, 338582805, 169, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 338582823, 170, sGGGGGGGGG-s, FCCCCCCCCC-F
FMTU, 338582841, 176, ssnnn, FF000
FMTU, 338582859, 177, ssnnn, FF000
FMTU, 338582877, 178, ssnnn, FF000
FMTU, 338582992, 179, ssEEE, FF000
FMTU, 338583010, 180, ssEEE, FF000
FMTU, 338583035, 181, ssEEE, FF000
FMTU, 338583053, 183, s------, F------
FMTU, 338583071, 184, s------, F------
FMTU, 338583097, 185, s------, F------
FMTU, 338583115, 186, s------, F------
FMTU, 338583133, 187, s------, F------
FMTU, 338583151, 188, s??DUm--------, F??000--------
FMTU, 338583169, 161, smPOnsmO, F00B0C?0
IMU, 338601683, -0.02341648, -0.0197813, 0.08320837, -1.738582, -2.001856, -8.942503, 0, 0, 51.33583, 1, 1, 7978, 3989
IMU2, 338601683, -0.03454939, -0.0188739, 0.08042061, -1.79704, -1.902005, -9.08893, 0, 0, 49.53953, 1, 1, 8000, 4000
ATT, 338602345, 0, 5.13, 0, -7.2, 0, 110.53, 0.29, 0.14
PIDR, 338602483, 0, 0, 0, 0, 0, 0
PIDP, 338602498, 0, 0, 0, 0, 0, 0
PIDY, 338602512, 0, 0, 0, 0, 0, 0
PIDS, 338602527, 0, 0, 0, 0, 0, 0
NKF1, 338602540, 6.22, -6.61, 109.67, 0.4609021, 0.9048231, 0.4277008, 0, -18.79629, 23.0234, 0.214138, 0.32, 0.28, 1.55, 267.24
NKF2, 338602540, -3, 0, 0, 0, 0, 0, 994, -102, 1000, 0, 0, 0, 0
NKF3, 338602540, 0.85, 0.37, -0.27, 7.13, 3.43, 0, 0, 0, 0, 29.3, 0
NKF4, 338602540, 0.17, 0.06, 0, 0.34, 0, 0.0009199565, 0, 0, 0, 16, 25407, 0, 1
NKF5, 338602540, 0, 0, 0, 0, 0.18, 0.3, 0, 0, 0.5, 0.01058412, 0.02659837, 0.2865469
NKQ1, 338602540, 0.5704161, 0.08876783, 0.006804629, 0.8165166
NKF6, 338602540, 5.13, -7.2, 110.53, 0.6205209, 1.150471, 0.3626604, 0, -18.77542, 23.42267, 0.1718777, -0.17, 0.35, 1.46, 267.6
NKF7, 338602540, -17, 0, 0, 0, 0, 0, 994, -102, 1000, 0, 0, 0, 0
NKF8, 338602540, 1, 0.61, -0.33, 7.1, 3.77, -0.03, 0, 0, 0, 29.79, 0
NKF9, 338602540, 0.21, 0.06, 0, 0.34, 0, 0.001081047, 0, 0, 0, 16, 25407, 0, 1
NKQ2, 338602540, 0.564711, 0.08749045, -0.003321348, 0.8206315
AHR2, 338602765, 5.07, -7.76, 90.37, 267.36, 33.429862, -84.1699861, 0.7003338, 0.07917759, -0.01633502, 0.7092226
POS, 338602798, 33.4299275, -84.1699427, 267.42, -0.2018777, -0.1718777
AOA, 338602870, 0, 0
CTUN, 338602961, 0, 5.13, 0, -7.2, 0, 4500, 0, 1.189278
NTUN, 338602976, 20.11838, 0, 0, 19.7, 0, 0, -1.089371, 33.4300803, -84.1700596, 28715
RCIN, 338602995, 1513, 1471, 1094, 1934, 1094, 1513, 1934, 1514, 1514, 1514, 1514, 1514, 1514, 1514
RCOU, 338603011, 1500, 1582, 1100, 2000, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0
AETR, 338603043, -10, -412, 0, 4500, 0
VIBE, 338603057, 0.1281123, 0.1552745, 0.2983498, 0, 0, 0
FMTU, 338603097, 199, smPOnsmO, F00B0C?0
FMTU, 338603250, 189, s------, F------
FMTU, 338603268, 190, ssssrrrnnn, FF00000000
FMTU, 338603287, 191, ssssrrrnnn, FF00000000
FMTU, 338603305, 192, ssssrrrnnn, FF00000000
FMTU, 338603323, 224, s-----sz, F-----F-
FMTU, 338603341, 225, s--ooo, F--???
FMTU, 338603359, 193, s-DUm, F-GGB
FMTU, 338603516, 222, s---b---, F---0---
FMTU, 338603534, 194, sqq, F00
FMTU, 338603552, 213, ssrrrEEELLL, CC000000000
FMTU, 338603570, 214, s-rrrEEELLL, C-000000000
FMTU, 338603588, 215, s???, C???
FMTU, 338603606, 216, skk-kk-kk-oo-, F?????????BB-
FMTU, 338603625, 217, s--DUm, F--GGB
FMTU, 338603642, 218, ssrrrmmm-, FF000000-
FMTU, 338603661, 204, s---, F---
FMTU, 338603678, 209, s--b----, F--0----
FMTU, 338603696, 210, s??????????????, F??????????????
